transaction_id,user_id,product_id,transaction_date,discount_percent,price_after_discount,purchased
T008332,U00641,P0066,2025-04-28 07:57:28.489645,0,89.36,1
T008333,U01000,P0053,2025-05-17 07:57:28.489648,15,359.69,1
T008334,U00392,P0021,2025-04-23 07:57:28.489653,30,44.12,1
T008335,U00249,P0015,2025-05-29 07:57:28.489656,15,137.78,0
T008336,U01638,P0075,2025-05-14 07:57:28.489658,5,287.18,1
T008337,U01873,P0074,2025-05-12 07:57:28.489660,10,287.43,1
T008338,U01619,P0082,2025-05-05 07:57:28.489663,20,161.87,0
T008339,U00703,P0023,2025-04-30 07:57:28.489665,25,130.06,1
T008340,U01441,P0031,2025-07-04 07:57:28.489667,5,213.6,1
T008341,U01167,P0054,2025-04-10 07:57:28.489670,30,171.98,1
T008342,U01261,P0055,2025-07-01 07:57:28.489672,20,88.76,1
T008343,U00287,P0026,2025-06-09 07:57:28.489674,30,102.01,1
T008344,U00277,P0053,2025-07-01 07:57:28.489676,20,338.53,0
T008345,U00387,P0066,2025-06-13 07:57:28.489679,5,84.89,0
T008346,U01406,P0039,2025-04-25 07:57:28.489681,10,12.78,1
T008347,U00450,P0007,2025-04-27 07:57:28.489683,25,194.25,1
T008348,U00291,P0088,2025-05-04 07:57:28.489685,20,183.76,1
T008349,U01193,P0039,2025-05-22 07:57:28.489687,15,12.07,1
T008350,U00443,P0032,2025-04-12 07:57:28.489690,15,21.11,1
T008351,U00656,P0026,2025-05-26 07:57:28.489692,5,138.44,1
T008352,U01208,P0087,2025-05-08 07:57:28.489694,25,198.91,0
T008353,U01069,P0078,2025-05-01 07:57:28.489696,25,98.26,1
T008354,U01779,P0029,2025-05-02 07:57:28.489699,30,52.3,1
T008355,U00827,P0025,2025-05-18 07:57:28.489701,20,202.65,1
T008356,U01970,P0056,2025-05-23 07:57:28.489703,5,395.14,1
T008357,U01292,P0031,2025-05-24 07:57:28.489705,25,168.63,0
T008358,U00476,P0066,2025-04-12 07:57:28.489707,25,67.02,0
T008359,U00253,P0002,2025-05-15 07:57:28.489710,15,256.71,1
T008360,U01420,P0087,2025-06-16 07:57:28.489712,5,251.95,0
T008361,U00289,P0047,2025-06-17 07:57:28.489714,20,96.94,0
T008362,U01236,P0075,2025-05-05 07:57:28.489716,20,241.83,0
T008363,U01000,P0029,2025-06-02 07:57:28.489718,15,63.5,1
T008364,U01713,P0099,2025-06-05 07:57:28.489721,30,50.39,1
T008365,U00021,P0049,2025-04-22 07:57:28.489723,0,492.28,1
T008366,U00316,P0073,2025-05-11 07:57:28.489725,0,11.85,1
T008367,U00564,P0032,2025-04-14 07:57:28.489727,25,18.63,0
T008368,U01462,P0030,2025-04-24 07:57:28.489730,10,126.26,1
T008369,U01447,P0015,2025-04-23 07:57:28.489732,15,137.78,0
T008370,U01257,P0062,2025-06-02 07:57:28.489734,10,64.59,1
T008371,U01969,P0078,2025-05-11 07:57:28.489737,25,98.26,1
T008372,U00123,P0017,2025-06-11 07:57:28.489739,30,79.19,1
T008373,U00874,P0022,2025-05-27 07:57:28.489741,15,397.22,1
T008374,U00960,P0030,2025-04-20 07:57:28.489744,20,112.23,1
T008375,U01636,P0081,2025-06-11 07:57:28.489746,30,189.72,0
T008376,U00214,P0016,2025-05-29 07:57:28.489748,15,281.77,1
T008377,U01946,P0052,2025-06-22 07:57:28.489750,5,267.66,1
T008378,U00839,P0008,2025-06-06 07:57:28.489753,10,36.77,0
T008379,U00647,P0064,2025-05-08 07:57:28.489755,15,221.83,1
T008380,U00968,P0039,2025-04-25 07:57:28.489757,10,12.78,1
T008381,U01854,P0031,2025-06-29 07:57:28.489759,30,157.39,1
T008382,U00730,P0012,2025-04-27 07:57:28.489762,25,240.62,1
T008383,U00600,P0033,2025-06-11 07:57:28.489764,15,329.47,1
T008384,U00792,P0058,2025-05-15 07:57:28.489766,0,84.99,0
T008385,U00040,P0012,2025-06-14 07:57:28.489768,10,288.74,0
T008386,U00752,P0025,2025-04-25 07:57:28.489770,20,202.65,0
T008387,U01356,P0038,2025-04-09 07:57:28.489773,20,374.38,1
T008388,U00943,P0048,2025-04-15 07:57:28.489775,15,137.96,0
T008389,U00648,P0082,2025-06-05 07:57:28.489777,20,161.87,1
T008390,U00182,P0083,2025-05-24 07:57:28.489779,30,106.95,1
T008391,U00265,P0055,2025-05-25 07:57:28.489782,20,88.76,1
T008392,U00771,P0003,2025-04-23 07:57:28.489784,10,22.83,0
T008393,U01718,P0099,2025-06-25 07:57:28.489786,30,50.39,1
T008394,U01557,P0069,2025-04-19 07:57:28.489799,15,164.84,1
T008395,U00863,P0035,2025-05-13 07:57:28.489802,10,274.2,1
T008396,U00432,P0051,2025-06-02 07:57:28.489804,15,204.17,1
T008397,U01967,P0027,2025-05-02 07:57:28.489806,20,217.68,1
T008398,U01220,P0037,2025-07-01 07:57:28.489810,30,209.48,1
T008399,U01748,P0085,2025-06-13 07:57:28.489812,15,196.51,1
T008400,U00509,P0016,2025-07-02 07:57:28.489814,25,248.62,1
T008401,U00447,P0092,2025-07-01 07:57:28.489816,15,323.99,1
T008402,U00528,P0025,2025-04-15 07:57:28.489819,5,240.64,1
T008403,U01226,P0033,2025-05-17 07:57:28.489821,15,329.47,0
T008404,U00875,P0062,2025-04-28 07:57:28.489823,5,68.18,1
T008405,U01754,P0017,2025-06-08 07:57:28.489825,10,101.82,1
T008406,U01629,P0043,2025-04-26 07:57:28.489828,5,93.85,1
T008407,U01157,P0030,2025-04-23 07:57:28.489830,30,98.2,1
T008408,U01163,P0041,2025-06-29 07:57:28.489832,10,93.45,1
T008409,U00669,P0004,2025-04-15 07:57:28.489834,15,79.42,1
T008410,U01517,P0066,2025-05-18 07:57:28.489836,10,80.42,1
T008411,U00847,P0060,2025-05-24 07:57:28.489839,20,169.98,1
T008412,U00070,P0009,2025-06-20 07:57:28.489841,25,314.05,0
T008413,U00816,P0031,2025-05-17 07:57:28.489843,15,191.11,1
T008414,U01039,P0089,2025-06-17 07:57:28.489846,30,94.84,1
T008415,U01771,P0100,2025-04-12 07:57:28.489848,5,202.44,1
T008416,U01236,P0069,2025-06-07 07:57:28.489850,25,145.45,0
T008417,U01826,P0024,2025-04-11 07:57:28.489852,0,117.3,1
T008418,U01084,P0024,2025-05-23 07:57:28.489855,25,87.98,1
T008419,U01276,P0093,2025-04-10 07:57:28.489857,15,101.6,1
T008420,U00446,P0045,2025-05-13 07:57:28.489859,30,164.6,0
T008421,U01026,P0095,2025-05-09 07:57:28.489861,30,280.55,1
T008422,U01772,P0037,2025-06-08 07:57:28.489864,25,224.44,1
T008423,U01360,P0058,2025-05-12 07:57:28.489866,25,63.74,1
T008424,U00019,P0083,2025-04-24 07:57:28.489868,20,122.22,1
T008425,U00561,P0023,2025-04-16 07:57:28.489870,10,156.08,1
T008426,U01102,P0035,2025-04-23 07:57:28.489873,25,228.5,0
T008427,U00472,P0063,2025-05-29 07:57:28.489875,5,416.91,0
T008428,U00028,P0006,2025-06-09 07:57:28.489877,30,151.02,1
T008429,U00560,P0006,2025-04-10 07:57:28.489879,5,204.95,1
T008430,U00608,P0030,2025-06-10 07:57:28.489882,20,112.23,1
T008431,U01189,P0001,2025-06-27 07:57:28.489884,25,203.72,0
T008432,U00458,P0063,2025-04-07 07:57:28.489886,25,329.14,1
T008433,U00945,P0008,2025-06-20 07:57:28.489888,20,32.69,0
T008434,U01901,P0028,2025-05-29 07:57:28.489891,15,153.65,1
T008435,U01200,P0089,2025-04-24 07:57:28.489893,0,135.48,1
T008436,U01609,P0033,2025-07-03 07:57:28.489895,0,387.61,1
T008437,U00984,P0053,2025-04-18 07:57:28.489897,10,380.84,1
T008438,U00868,P0038,2025-05-08 07:57:28.489900,5,444.58,1
T008439,U01016,P0052,2025-05-01 07:57:28.489902,15,239.49,0
T008440,U00029,P0078,2025-04-14 07:57:28.489904,5,124.46,1
T008441,U01980,P0011,2025-04-22 07:57:28.489906,15,85.7,1
T008442,U00669,P0002,2025-04-25 07:57:28.489909,20,241.61,1
T008443,U00826,P0053,2025-04-15 07:57:28.489911,10,380.84,1
T008444,U00816,P0094,2025-05-13 07:57:28.489913,20,29.82,1
T008445,U00279,P0094,2025-06-07 07:57:28.489915,5,35.42,1
T008446,U00283,P0068,2025-06-26 07:57:28.489918,30,324.9,0
T008447,U01503,P0077,2025-04-14 07:57:28.489920,10,208.08,1
T008448,U01003,P0007,2025-05-29 07:57:28.489922,25,194.25,0
T008449,U01543,P0067,2025-04-13 07:57:28.489924,30,247.38,1
T008450,U00305,P0009,2025-06-11 07:57:28.489927,15,355.92,1
T008451,U00694,P0078,2025-05-23 07:57:28.489929,15,111.36,1
T008452,U00109,P0063,2025-04-08 07:57:28.489931,10,394.96,1
T008453,U00324,P0011,2025-04-14 07:57:28.489933,20,80.66,1
T008454,U01230,P0037,2025-05-02 07:57:28.489936,10,269.32,1
T008455,U01258,P0014,2025-06-17 07:57:28.489938,20,259.22,1
T008456,U01962,P0019,2025-06-01 07:57:28.489940,10,114.87,0
T008457,U00458,P0008,2025-05-27 07:57:28.489942,20,32.69,1
T008458,U01211,P0007,2025-05-11 07:57:28.489944,0,259.0,0
T008459,U01964,P0059,2025-05-27 07:57:28.489947,10,231.97,1
T008460,U00482,P0063,2025-06-03 07:57:28.489949,20,351.08,0
T008461,U00922,P0007,2025-05-05 07:57:28.489951,25,194.25,0
T008462,U01431,P0055,2025-06-21 07:57:28.489954,5,105.4,1
T008463,U01865,P0003,2025-06-01 07:57:28.489956,30,17.76,1
T008464,U01533,P0067,2025-05-25 07:57:28.489958,30,247.38,1
T008465,U01893,P0018,2025-06-18 07:57:28.489961,30,116.16,1
T008466,U00520,P0045,2025-04-26 07:57:28.489963,5,223.39,0
T008467,U01077,P0097,2025-05-07 07:57:28.489965,10,284.69,1
T008468,U01422,P0092,2025-05-31 07:57:28.489968,10,343.04,1
T008469,U01223,P0036,2025-05-31 07:57:28.489970,15,235.93,0
T008470,U00391,P0016,2025-04-23 07:57:28.489972,20,265.19,1
T008471,U01673,P0079,2025-06-01 07:57:28.489974,10,357.34,1
T008472,U00771,P0029,2025-06-30 07:57:28.489979,5,70.97,1
T008473,U01870,P0059,2025-04-09 07:57:28.489981,5,244.85,1
T008474,U00913,P0018,2025-04-15 07:57:28.489984,30,116.16,1
T008475,U01522,P0049,2025-04-10 07:57:28.489986,5,467.67,0
T008476,U01196,P0046,2025-04-28 07:57:28.489988,20,396.78,1
T008477,U00086,P0083,2025-05-02 07:57:28.489991,0,152.78,1
T008478,U00558,P0029,2025-04-16 07:57:28.489993,10,67.24,1
T008479,U00858,P0070,2025-05-28 07:57:28.489995,30,89.87,1
T008480,U01210,P0050,2025-06-19 07:57:28.489997,0,417.56,1
T008481,U01180,P0055,2025-06-01 07:57:28.490000,20,88.76,1
T008482,U01517,P0027,2025-05-23 07:57:28.490002,30,190.47,0
T008483,U01934,P0007,2025-05-31 07:57:28.490004,25,194.25,1
T008484,U01545,P0091,2025-06-27 07:57:28.490006,10,52.45,1
T008485,U01651,P0083,2025-05-13 07:57:28.490009,15,129.86,1
T008486,U00666,P0081,2025-06-18 07:57:28.490011,10,243.93,1
T008487,U01154,P0041,2025-04-08 07:57:28.490013,10,93.45,0
T008488,U00843,P0011,2025-06-05 07:57:28.490016,10,90.74,1
T008489,U01105,P0005,2025-05-02 07:57:28.490018,30,224.1,0
T008490,U01408,P0066,2025-06-21 07:57:28.490020,30,62.55,1
T008491,U01826,P0056,2025-04-25 07:57:28.490022,10,374.35,1
T008492,U01683,P0012,2025-04-16 07:57:28.490025,25,240.62,1
T008493,U00295,P0042,2025-05-12 07:57:28.490027,10,82.78,1
T008494,U00269,P0075,2025-06-16 07:57:28.490029,20,241.83,1
T008495,U00645,P0010,2025-05-01 07:57:28.490031,10,354.97,1
T008496,U01586,P0028,2025-05-03 07:57:28.490033,25,135.58,0
T008497,U00535,P0007,2025-05-14 07:57:28.490036,20,207.2,0
T008498,U01402,P0014,2025-05-07 07:57:28.490038,10,291.62,0
T008499,U01400,P0077,2025-06-04 07:57:28.490040,10,208.08,1
T008500,U00088,P0069,2025-05-26 07:57:28.490043,20,155.14,1
T008501,U00925,P0061,2025-05-06 07:57:28.490045,10,395.68,1
T008502,U01648,P0051,2025-05-23 07:57:28.490047,25,180.15,1
T008503,U00111,P0042,2025-04-18 07:57:28.490049,30,64.39,1
T008504,U00584,P0008,2025-04-13 07:57:28.490052,5,38.82,1
T008505,U01178,P0050,2025-06-26 07:57:28.490054,10,375.8,0
T008506,U01487,P0001,2025-06-03 07:57:28.490057,15,230.88,0
T008507,U01593,P0069,2025-04-11 07:57:28.490059,20,155.14,0
T008508,U00769,P0011,2025-06-19 07:57:28.490061,25,75.61,0
T008509,U01180,P0048,2025-05-31 07:57:28.490063,10,146.08,1
T008510,U01649,P0010,2025-05-26 07:57:28.490065,10,354.97,1
T008511,U01342,P0015,2025-05-09 07:57:28.490068,20,129.68,0
T008512,U01583,P0047,2025-06-01 07:57:28.490070,0,121.17,1
T008513,U00238,P0093,2025-04-16 07:57:28.490072,25,89.65,1
T008514,U00334,P0025,2025-04-09 07:57:28.490074,25,189.98,1
T008515,U00106,P0006,2025-04-10 07:57:28.490077,5,204.95,1
T008516,U01506,P0011,2025-05-12 07:57:28.490079,30,70.57,0
T008517,U01723,P0017,2025-06-12 07:57:28.490081,30,79.19,0
T008518,U01695,P0015,2025-07-01 07:57:28.490083,5,153.99,1
T008519,U01734,P0016,2025-07-05 07:57:28.490086,10,298.34,1
T008520,U00382,P0056,2025-04-27 07:57:28.490088,20,332.75,1
T008521,U00689,P0066,2025-05-06 07:57:28.490090,15,75.96,1
T008522,U00261,P0036,2025-05-12 07:57:28.490092,10,249.8,1
T008523,U01823,P0083,2025-05-22 07:57:28.490094,5,145.14,0
T008524,U01317,P0038,2025-07-02 07:57:28.490097,10,421.18,1
T008525,U01359,P0085,2025-04-22 07:57:28.490099,20,184.95,0
T008526,U00655,P0075,2025-06-25 07:57:28.490101,25,226.72,1
T008527,U00820,P0003,2025-06-14 07:57:28.490103,25,19.03,1
T008528,U00709,P0098,2025-04-09 07:57:28.490105,25,131.95,1
T008529,U00476,P0018,2025-04-12 07:57:28.490108,25,124.46,1
T008530,U01249,P0079,2025-06-24 07:57:28.490110,30,277.93,1
T008531,U00907,P0089,2025-05-27 07:57:28.490112,15,115.16,0
T008532,U00555,P0054,2025-06-12 07:57:28.490114,0,245.68,1
T008533,U01478,P0079,2025-05-25 07:57:28.490117,30,277.93,1
T008534,U00663,P0094,2025-05-30 07:57:28.490119,15,31.69,1
T008535,U01320,P0017,2025-06-29 07:57:28.490121,10,101.82,1
T008536,U00575,P0082,2025-05-23 07:57:28.490123,5,192.22,1
T008537,U00642,P0095,2025-06-01 07:57:28.490126,20,320.62,0
T008538,U01791,P0082,2025-05-14 07:57:28.490130,10,182.11,1
T008539,U00463,P0099,2025-05-02 07:57:28.490134,0,71.98,1
T008540,U00855,P0013,2025-04-23 07:57:28.490137,20,328.78,1
T008541,U01238,P0063,2025-06-23 07:57:28.490141,20,351.08,1
T008542,U00585,P0014,2025-06-09 07:57:28.490145,20,259.22,1
T008543,U00943,P0059,2025-04-30 07:57:28.490150,10,231.97,0
T008544,U00616,P0036,2025-06-20 07:57:28.490154,0,277.56,1
T008545,U00158,P0018,2025-05-30 07:57:28.490157,10,149.35,1
T008546,U00272,P0005,2025-04-18 07:57:28.490162,20,256.11,1
T008547,U01851,P0014,2025-05-17 07:57:28.490164,20,259.22,1
T008548,U01262,P0025,2025-06-05 07:57:28.490166,30,177.32,1
T008549,U01327,P0044,2025-05-08 07:57:28.490168,5,322.29,1
T008550,U01908,P0039,2025-06-22 07:57:28.490171,15,12.07,1
T008551,U00670,P0012,2025-04-21 07:57:28.490173,10,288.74,0
T008552,U00621,P0061,2025-04-15 07:57:28.490175,0,439.65,1
T008553,U00521,P0062,2025-04-16 07:57:28.490178,30,50.24,1
T008554,U01345,P0053,2025-05-02 07:57:28.490180,20,338.53,1
T008555,U00059,P0053,2025-05-10 07:57:28.490184,10,380.84,1
T008556,U01382,P0028,2025-04-25 07:57:28.490188,15,153.65,1
T008557,U00704,P0035,2025-05-27 07:57:28.490191,10,274.2,1
T008558,U00648,P0065,2025-06-19 07:57:28.490196,15,176.92,1
T008559,U01275,P0003,2025-06-11 07:57:28.490199,10,22.83,1
T008560,U00891,P0043,2025-04-30 07:57:28.490203,5,93.85,1
T008561,U00436,P0050,2025-05-25 07:57:28.490207,10,375.8,1
T008562,U00146,P0071,2025-04-20 07:57:28.490211,30,197.32,0
T008563,U00859,P0009,2025-05-20 07:57:28.490215,25,314.05,1
T008564,U00978,P0036,2025-04-26 07:57:28.490219,5,263.68,1
T008565,U01376,P0023,2025-06-11 07:57:28.490223,15,147.41,1
T008566,U01594,P0088,2025-05-05 07:57:28.490227,20,183.76,0
T008567,U01713,P0074,2025-06-06 07:57:28.490229,20,255.5,0
T008568,U01824,P0050,2025-04-19 07:57:28.490232,10,375.8,1
T008569,U00245,P0055,2025-05-09 07:57:28.490234,0,110.95,1
T008570,U01584,P0012,2025-06-09 07:57:28.490236,10,288.74,0
T008571,U00301,P0083,2025-04-25 07:57:28.490239,5,145.14,1
T008572,U00438,P0032,2025-05-29 07:57:28.490242,5,23.6,1
T008573,U00868,P0024,2025-04-26 07:57:28.490244,15,99.7,1
T008574,U00100,P0086,2025-05-07 07:57:28.490246,10,230.14,1
T008575,U00725,P0067,2025-05-27 07:57:28.490248,15,300.39,0
T008576,U00814,P0027,2025-05-16 07:57:28.490252,0,272.1,1
T008577,U00480,P0061,2025-05-13 07:57:28.490255,20,351.72,1
T008578,U00415,P0019,2025-05-31 07:57:28.490259,20,102.1,1
T008579,U00165,P0073,2025-05-31 07:57:28.490263,10,10.66,1
T008580,U01936,P0051,2025-06-09 07:57:28.490266,15,204.17,1
T008581,U01966,P0064,2025-06-20 07:57:28.490270,15,221.83,1
T008582,U01662,P0077,2025-05-03 07:57:28.490274,0,231.2,1
T008583,U01326,P0002,2025-04-08 07:57:28.490278,15,256.71,1
T008584,U00974,P0036,2025-06-29 07:57:28.490282,25,208.17,1
T008585,U01145,P0093,2025-05-12 07:57:28.490285,25,89.65,0
T008586,U00088,P0011,2025-05-20 07:57:28.490288,5,95.78,1
T008587,U01241,P0098,2025-05-31 07:57:28.490290,25,131.95,1
T008588,U00573,P0068,2025-06-30 07:57:28.490292,25,348.1,0
T008589,U00814,P0068,2025-05-26 07:57:28.490294,5,440.93,1
T008590,U00179,P0064,2025-05-12 07:57:28.490297,25,195.74,1
T008591,U01726,P0001,2025-06-01 07:57:28.490299,25,203.72,0
T008592,U00163,P0089,2025-06-15 07:57:28.490301,5,128.71,1
T008593,U00593,P0026,2025-06-10 07:57:28.490304,10,131.16,0
T008594,U01006,P0011,2025-04-12 07:57:28.490306,30,70.57,1
T008595,U01194,P0087,2025-04-30 07:57:28.490308,5,251.95,0
T008596,U00301,P0002,2025-06-04 07:57:28.490310,5,286.91,1
T008597,U00374,P0083,2025-06-27 07:57:28.490312,25,114.58,0
T008598,U00708,P0093,2025-04-23 07:57:28.490315,20,95.62,0
T008599,U00203,P0040,2025-04-23 07:57:28.490317,30,23.39,1
T008600,U00047,P0004,2025-04-12 07:57:28.490319,25,70.07,1
T008601,U00463,P0080,2025-04-27 07:57:28.490321,10,288.83,0
T008602,U01694,P0037,2025-06-15 07:57:28.490324,5,284.29,1
T008603,U00408,P0061,2025-05-02 07:57:28.490326,0,439.65,1
T008604,U01218,P0091,2025-05-29 07:57:28.490328,5,55.37,0
T008605,U00427,P0005,2025-07-05 07:57:28.490331,30,224.1,1
T008606,U00930,P0015,2025-05-09 07:57:28.490333,10,145.89,0
T008607,U01815,P0087,2025-06-23 07:57:28.490335,30,185.65,0
T008608,U00317,P0067,2025-06-24 07:57:28.490338,15,300.39,0
T008609,U01503,P0082,2025-04-24 07:57:28.490340,30,141.64,1
T008610,U00421,P0026,2025-05-07 07:57:28.490342,25,109.3,1
T008611,U01293,P0006,2025-06-11 07:57:28.490344,20,172.59,0
T008612,U01505,P0044,2025-04-29 07:57:28.490346,20,271.4,1
T008613,U01735,P0058,2025-06-15 07:57:28.490349,25,63.74,1
T008614,U01760,P0081,2025-04-26 07:57:28.490351,25,203.27,0
T008615,U00263,P0046,2025-06-09 07:57:28.490353,10,446.37,1
T008616,U01450,P0042,2025-06-05 07:57:28.490355,5,87.38,1
T008617,U00166,P0048,2025-06-05 07:57:28.490358,0,162.31,1
T008618,U01716,P0027,2025-04-24 07:57:28.490360,5,258.5,1
T008619,U00428,P0020,2025-05-07 07:57:28.490362,5,268.75,1
T008620,U01728,P0070,2025-04-13 07:57:28.490365,0,128.38,1
T008621,U00397,P0035,2025-07-03 07:57:28.490367,20,243.74,0
T008622,U01240,P0076,2025-05-29 07:57:28.490369,5,157.6,1
T008623,U00796,P0048,2025-06-01 07:57:28.490371,15,137.96,1
T008624,U01888,P0067,2025-06-30 07:57:28.490374,15,300.39,1
T008625,U00107,P0068,2025-05-12 07:57:28.490376,10,417.73,1
T008626,U00098,P0052,2025-04-21 07:57:28.490378,10,253.58,1
T008627,U01904,P0068,2025-04-19 07:57:28.490380,30,324.9,0
T008628,U01506,P0004,2025-06-12 07:57:28.490383,0,93.43,0
T008629,U01523,P0039,2025-06-17 07:57:28.490385,0,14.2,1
T008630,U01254,P0021,2025-06-13 07:57:28.490387,10,56.73,0
T008631,U01281,P0066,2025-06-05 07:57:28.490389,25,67.02,1
T008632,U00043,P0016,2025-04-24 07:57:28.490391,5,314.92,0
T008633,U00242,P0007,2025-04-18 07:57:28.490394,25,194.25,1
T008634,U01578,P0083,2025-06-24 07:57:28.490396,20,122.22,0
T008635,U00095,P0097,2025-05-22 07:57:28.490398,15,268.87,0
T008636,U01970,P0009,2025-05-16 07:57:28.490401,0,418.73,0
T008637,U01790,P0017,2025-04-27 07:57:28.490403,10,101.82,1
T008638,U00188,P0091,2025-06-14 07:57:28.490405,15,49.54,1
T008639,U00385,P0097,2025-06-30 07:57:28.490407,25,237.24,1
T008640,U00819,P0012,2025-04-14 07:57:28.490410,0,320.82,1
T008641,U01424,P0057,2025-05-17 07:57:28.490412,0,273.51,1
T008642,U01530,P0045,2025-04-28 07:57:28.490414,30,164.6,1
T008643,U01191,P0011,2025-07-05 07:57:28.490416,5,95.78,1
T008644,U01807,P0013,2025-04-23 07:57:28.490419,0,410.97,1
T008645,U01149,P0031,2025-05-28 07:57:28.490421,20,179.87,1
T008646,U01697,P0077,2025-05-31 07:57:28.490423,0,231.2,1
T008647,U00087,P0026,2025-07-05 07:57:28.490425,20,116.58,1
T008648,U01845,P0063,2025-06-19 07:57:28.490428,25,329.14,1
T008649,U00489,P0031,2025-04-19 07:57:28.490430,30,157.39,0
T008650,U00226,P0022,2025-04-12 07:57:28.490432,5,443.95,1
T008651,U01681,P0006,2025-06-16 07:57:28.490434,30,151.02,0
T008652,U00345,P0020,2025-06-19 07:57:28.490437,20,226.31,1
T008653,U01784,P0085,2025-06-22 07:57:28.490439,25,173.39,0
T008654,U01898,P0010,2025-06-01 07:57:28.490442,15,335.25,0
T008655,U00518,P0083,2025-06-25 07:57:28.490444,30,106.95,1
T008656,U01055,P0035,2025-05-19 07:57:28.490446,30,213.27,1
T008657,U01733,P0026,2025-07-02 07:57:28.490448,0,145.73,1
T008658,U01768,P0071,2025-06-11 07:57:28.490450,30,197.32,1
T008659,U00296,P0037,2025-05-14 07:57:28.490453,10,269.32,1
T008660,U00414,P0008,2025-05-01 07:57:28.490455,10,36.77,0
T008661,U01861,P0005,2025-05-17 07:57:28.490457,20,256.11,1
T008662,U01996,P0044,2025-06-27 07:57:28.490459,5,322.29,0
T008663,U00135,P0100,2025-05-12 07:57:28.490461,20,170.48,1
T008664,U00525,P0092,2025-04-17 07:57:28.490464,30,266.81,1
T008665,U01009,P0067,2025-05-16 07:57:28.490466,30,247.38,1
T008666,U00004,P0072,2025-04-20 07:57:28.490468,25,300.1,1
T008667,U00178,P0079,2025-06-04 07:57:28.490470,30,277.93,0
T008668,U00746,P0091,2025-05-18 07:57:28.490473,25,43.71,1
T008669,U00259,P0049,2025-05-20 07:57:28.490476,30,344.6,0
T008670,U00652,P0036,2025-05-27 07:57:28.490480,30,194.29,0
T008671,U01089,P0080,2025-04-30 07:57:28.490484,20,256.74,1
T008672,U01819,P0026,2025-05-20 07:57:28.490489,20,116.58,1
T008673,U01387,P0045,2025-04-24 07:57:28.490492,15,199.88,0
T008674,U01842,P0061,2025-05-19 07:57:28.490496,25,329.74,1
T008675,U01741,P0044,2025-07-01 07:57:28.490500,15,288.36,1
T008676,U01041,P0004,2025-04-11 07:57:28.490505,20,74.74,1
T008677,U01224,P0076,2025-05-27 07:57:28.490507,5,157.6,0
T008678,U00544,P0081,2025-05-18 07:57:28.490510,0,271.03,1
T008679,U01236,P0058,2025-04-22 07:57:28.490512,25,63.74,0
T008680,U00435,P0026,2025-05-25 07:57:28.490514,10,131.16,0
T008681,U01297,P0095,2025-05-22 07:57:28.490516,15,340.66,1
T008682,U00290,P0079,2025-06-26 07:57:28.490518,25,297.78,1
T008683,U00803,P0098,2025-04-15 07:57:28.490520,0,175.94,1
T008684,U00483,P0029,2025-06-09 07:57:28.490523,15,63.5,1
T008685,U00234,P0009,2025-05-31 07:57:28.490525,25,314.05,1
T008686,U00408,P0078,2025-05-05 07:57:28.490527,15,111.36,1
T008687,U00694,P0036,2025-06-14 07:57:28.490530,15,235.93,0
T008688,U01170,P0004,2025-05-18 07:57:28.490532,20,74.74,1
T008689,U00562,P0059,2025-06-19 07:57:28.490534,30,180.42,0
T008690,U00430,P0037,2025-04-19 07:57:28.490536,20,239.4,1
T008691,U00432,P0088,2025-06-30 07:57:28.490539,15,195.24,0
T008692,U01639,P0081,2025-05-25 07:57:28.490541,15,230.38,1
T008693,U01569,P0013,2025-06-02 07:57:28.490543,30,287.68,0
T008694,U00497,P0020,2025-04-25 07:57:28.490545,10,254.6,1
T008695,U00983,P0017,2025-05-18 07:57:28.490547,0,113.13,1
T008696,U01113,P0051,2025-05-19 07:57:28.490550,30,168.14,1
T008697,U00997,P0091,2025-05-07 07:57:28.490552,0,58.28,1
T008698,U01435,P0055,2025-06-14 07:57:28.490554,5,105.4,1
T008699,U00897,P0033,2025-06-12 07:57:28.490556,30,271.33,0
T008700,U01877,P0021,2025-05-31 07:57:28.490558,5,59.88,1
T008701,U00827,P0081,2025-05-22 07:57:28.490561,5,257.48,1
T008702,U01265,P0022,2025-05-08 07:57:28.490563,20,373.86,1
T008703,U00778,P0025,2025-05-10 07:57:28.490565,20,202.65,0
T008704,U00223,P0067,2025-06-15 07:57:28.490569,10,318.06,1
T008705,U01772,P0091,2025-05-17 07:57:28.490573,20,46.62,1
T008706,U01689,P0091,2025-06-21 07:57:28.490577,5,55.37,1
T008707,U00468,P0012,2025-05-06 07:57:28.490581,25,240.62,0
T008708,U00569,P0015,2025-05-24 07:57:28.490585,15,137.78,1
T008709,U01346,P0084,2025-07-03 07:57:28.490588,5,392.48,1
T008710,U00375,P0086,2025-06-06 07:57:28.490590,10,230.14,1
T008711,U01136,P0002,2025-05-16 07:57:28.490592,15,256.71,1
T008712,U00527,P0004,2025-06-27 07:57:28.490595,20,74.74,1
T008713,U00412,P0045,2025-04-24 07:57:28.490599,15,199.88,1
T008714,U00269,P0013,2025-05-01 07:57:28.490603,25,308.23,0
T008715,U00626,P0055,2025-06-05 07:57:28.490607,10,99.86,1
T008716,U01276,P0032,2025-05-05 07:57:28.490611,20,19.87,1
T008717,U01012,P0022,2025-06-21 07:57:28.490615,0,467.32,1
T008718,U01398,P0089,2025-04-14 07:57:28.490618,5,128.71,1
