user_id,city,city_tier,signup_date,loyalty_score
U01245,Jaipur,Tier-2,2024-12-13 07:57:28.443725,65
U01246,Chennai,Tier-1,2023-09-29 07:57:28.443731,80
U01247,Bangalore,Tier-1,2024-07-21 07:57:28.443733,51
U01248,Mumbai,Tier-1,2025-05-15 07:57:28.443736,48
U01249,Mumbai,Tier-1,2023-12-24 07:57:28.443738,78
U01250,Chennai,Tier-1,2023-08-17 07:57:28.443740,57
U01251,Delhi,Tier-1,2023-12-31 07:57:28.443743,66
U01252,Chennai,Tier-1,2025-06-03 07:57:28.443745,30
U01253,Delhi,Tier-1,2025-05-13 07:57:28.443748,91
U01254,Delhi,Tier-1,2024-11-21 07:57:28.443750,29
U01255,Chennai,Tier-1,2023-07-12 07:57:28.443752,24
U01256,Mumbai,Tier-1,2023-09-26 07:57:28.443754,78
U01257,Bangalore,Tier-1,2024-11-05 07:57:28.443757,86
U01258,Mumbai,Tier-1,2025-03-26 07:57:28.443761,60
U01259,Mumbai,Tier-1,2023-07-14 07:57:28.443767,85
U01260,Mumbai,Tier-1,2024-01-18 07:57:28.443770,71
U01261,Chennai,Tier-1,2024-12-28 07:57:28.443774,94
U01262,Chennai,Tier-1,2024-02-10 07:57:28.443778,46
U01263,Chennai,Tier-1,2025-02-01 07:57:28.443782,15
U01264,Mumbai,Tier-1,2025-01-15 07:57:28.443786,80
U01265,Bangalore,Tier-1,2024-07-21 07:57:28.443790,35
U01266,Delhi,Tier-1,2023-11-26 07:57:28.443795,17
U01267,Lucknow,Tier-2,2024-12-29 07:57:28.443797,82
U01268,Delhi,Tier-1,2023-09-23 07:57:28.443799,13
U01269,Delhi,Tier-1,2025-05-05 07:57:28.443802,30
U01270,Lucknow,Tier-2,2025-06-05 07:57:28.443805,40
U01271,Mumbai,Tier-1,2023-08-05 07:57:28.443807,30
U01272,Bangalore,Tier-1,2024-03-17 07:57:28.443809,34
U01273,Bangalore,Tier-1,2025-01-03 07:57:28.443812,24
U01274,Delhi,Tier-1,2024-11-11 07:57:28.443814,44
U01275,Lucknow,Tier-2,2024-04-27 07:57:28.443816,58
U01276,Jaipur,Tier-2,2024-07-24 07:57:28.443819,52
U01277,Mumbai,Tier-1,2024-09-19 07:57:28.443822,50
U01278,Delhi,Tier-1,2024-12-06 07:57:28.443827,46
U01279,Bangalore,Tier-1,2024-12-28 07:57:28.443831,66
U01280,Chennai,Tier-1,2024-01-04 07:57:28.443834,51
U01281,Chennai,Tier-1,2025-03-08 07:57:28.443838,56
U01282,Lucknow,Tier-2,2023-08-22 07:57:28.443843,70
U01283,Lucknow,Tier-2,2025-02-09 07:57:28.443846,23
U01284,Delhi,Tier-1,2025-04-22 07:57:28.443851,77
U01285,Jaipur,Tier-2,2023-11-02 07:57:28.443855,62
U01286,Bangalore,Tier-1,2024-03-13 07:57:28.443857,93
U01287,Delhi,Tier-1,2025-05-24 07:57:28.443859,43
U01288,Jaipur,Tier-2,2024-01-04 07:57:28.443861,85
U01289,Lucknow,Tier-2,2023-11-01 07:57:28.443864,33
U01290,Chennai,Tier-1,2025-01-22 07:57:28.443867,29
U01291,Mumbai,Tier-1,2024-07-24 07:57:28.443871,78
U01292,Chennai,Tier-1,2024-08-28 07:57:28.443876,39
U01293,Bangalore,Tier-1,2024-01-02 07:57:28.443879,97
U01294,Bangalore,Tier-1,2024-04-16 07:57:28.443883,16
U01295,Chennai,Tier-1,2023-12-12 07:57:28.443887,45
U01296,Chennai,Tier-1,2025-03-22 07:57:28.443892,47
U01297,Jaipur,Tier-2,2024-03-30 07:57:28.443895,89
U01298,Delhi,Tier-1,2024-11-17 07:57:28.443899,61
U01299,Lucknow,Tier-2,2025-01-28 07:57:28.443903,24
U01300,Jaipur,Tier-2,2023-09-26 07:57:28.443907,55
U01301,Mumbai,Tier-1,2025-04-14 07:57:28.443911,32
U01302,Chennai,Tier-1,2024-11-28 07:57:28.443915,21
U01303,Mumbai,Tier-1,2024-08-24 07:57:28.443919,53
U01304,Mumbai,Tier-1,2024-03-15 07:57:28.443921,24
U01305,Jaipur,Tier-2,2025-01-16 07:57:28.443924,58
U01306,Lucknow,Tier-2,2023-08-23 07:57:28.443926,30
U01307,Bangalore,Tier-1,2024-08-21 07:57:28.443928,24
U01308,Delhi,Tier-1,2023-12-23 07:57:28.443931,23
U01309,Bangalore,Tier-1,2024-10-26 07:57:28.443933,51
U01310,Lucknow,Tier-2,2024-03-15 07:57:28.443935,89
U01311,Bangalore,Tier-1,2024-03-29 07:57:28.443938,24
U01312,Chennai,Tier-1,2023-11-19 07:57:28.443940,72
U01313,Chennai,Tier-1,2025-01-01 07:57:28.443942,77
U01314,Jaipur,Tier-2,2024-03-31 07:57:28.443946,36
U01315,Mumbai,Tier-1,2024-03-27 07:57:28.443950,96
U01316,Lucknow,Tier-2,2025-04-04 07:57:28.443955,62
U01317,Lucknow,Tier-2,2024-12-06 07:57:28.443959,61
U01318,Bangalore,Tier-1,2023-10-29 07:57:28.443963,72
U01319,Jaipur,Tier-2,2024-07-23 07:57:28.443967,82
U01320,Bangalore,Tier-1,2024-12-07 07:57:28.443970,62
U01321,Bangalore,Tier-1,2025-03-29 07:57:28.443974,66
U01322,Lucknow,Tier-2,2024-12-29 07:57:28.443979,61
U01323,Bangalore,Tier-1,2024-01-28 07:57:28.443983,52
U01324,Mumbai,Tier-1,2024-12-03 07:57:28.443987,16
U01325,Bangalore,Tier-1,2023-10-17 07:57:28.443990,51
U01326,Mumbai,Tier-1,2025-01-28 07:57:28.443995,13
U01327,Lucknow,Tier-2,2025-02-07 07:57:28.443999,78
U01328,Jaipur,Tier-2,2025-02-21 07:57:28.444003,14
U01329,Chennai,Tier-1,2025-04-30 07:57:28.444008,84
U01330,Mumbai,Tier-1,2024-09-25 07:57:28.444012,89
U01331,Jaipur,Tier-2,2024-09-24 07:57:28.444016,50
U01332,Jaipur,Tier-2,2025-04-11 07:57:28.444021,13
U01333,Mumbai,Tier-1,2024-04-07 07:57:28.444025,11
U01334,Lucknow,Tier-2,2024-10-02 07:57:28.444029,76
U01335,Delhi,Tier-1,2023-08-07 07:57:28.444033,30
U01336,Jaipur,Tier-2,2024-06-22 07:57:28.444037,79
U01337,Jaipur,Tier-2,2024-09-24 07:57:28.444042,52
U01338,Lucknow,Tier-2,2024-11-08 07:57:28.444046,91
U01339,Lucknow,Tier-2,2024-05-02 07:57:28.444051,78
U01340,Bangalore,Tier-1,2024-06-29 07:57:28.444055,18
U01341,Lucknow,Tier-2,2023-08-16 07:57:28.444060,93
U01342,Jaipur,Tier-2,2024-10-17 07:57:28.444064,37
U01343,Mumbai,Tier-1,2024-12-15 07:57:28.444068,35
U01344,Delhi,Tier-1,2023-11-14 07:57:28.444072,91
U01345,Bangalore,Tier-1,2023-09-12 07:57:28.444077,92
U01346,Mumbai,Tier-1,2024-08-15 07:57:28.444081,12
U01347,Delhi,Tier-1,2024-11-11 07:57:28.444083,82
U01348,Delhi,Tier-1,2024-11-29 07:57:28.444086,58
U01349,Delhi,Tier-1,2024-01-23 07:57:28.444088,26
U01350,Chennai,Tier-1,2023-09-27 07:57:28.444091,72
U01351,Mumbai,Tier-1,2023-09-14 07:57:28.444094,64
U01352,Bangalore,Tier-1,2025-02-05 07:57:28.444096,32
U01353,Bangalore,Tier-1,2023-10-03 07:57:28.444099,43
U01354,Delhi,Tier-1,2024-08-28 07:57:28.444101,78
U01355,Mumbai,Tier-1,2025-01-25 07:57:28.444103,24
U01356,Chennai,Tier-1,2023-07-20 07:57:28.444106,56
U01357,Delhi,Tier-1,2023-08-06 07:57:28.444110,12
U01358,Lucknow,Tier-2,2024-03-11 07:57:28.444114,92
U01359,Bangalore,Tier-1,2023-10-03 07:57:28.444119,37
U01360,Jaipur,Tier-2,2024-02-05 07:57:28.444123,12
U01361,Delhi,Tier-1,2024-08-21 07:57:28.444127,13
U01362,Lucknow,Tier-2,2024-05-12 07:57:28.444131,97
U01363,Bangalore,Tier-1,2024-04-07 07:57:28.444135,40
U01364,Chennai,Tier-1,2024-11-19 07:57:28.444139,54
U01365,Mumbai,Tier-1,2025-01-07 07:57:28.444144,68
U01366,Bangalore,Tier-1,2024-10-20 07:57:28.444146,54
U01367,Mumbai,Tier-1,2024-05-23 07:57:28.444149,84
U01368,Mumbai,Tier-1,2024-06-23 07:57:28.444151,46
U01369,Chennai,Tier-1,2024-07-03 07:57:28.444153,74
U01370,Chennai,Tier-1,2024-02-27 07:57:28.444156,18
U01371,Delhi,Tier-1,2024-10-15 07:57:28.444158,26
U01372,Delhi,Tier-1,2024-10-14 07:57:28.444160,74
U01373,Bangalore,Tier-1,2024-09-16 07:57:28.444163,12
U01374,Chennai,Tier-1,2024-11-16 07:57:28.444165,35
U01375,Lucknow,Tier-2,2024-05-05 07:57:28.444167,62
U01376,Bangalore,Tier-1,2024-11-20 07:57:28.444169,40
U01377,Jaipur,Tier-2,2024-04-13 07:57:28.444171,35
U01378,Mumbai,Tier-1,2024-05-29 07:57:28.444174,32
U01379,Mumbai,Tier-1,2025-03-19 07:57:28.444176,39
U01380,Delhi,Tier-1,2024-08-16 07:57:28.444178,19
U01381,Lucknow,Tier-2,2024-10-15 07:57:28.444181,81
U01382,Chennai,Tier-1,2025-05-05 07:57:28.444183,98
U01383,Chennai,Tier-1,2025-04-18 07:57:28.444185,73
U01384,Delhi,Tier-1,2025-05-21 07:57:28.444188,31
U01385,Jaipur,Tier-2,2024-03-19 07:57:28.444190,24
U01386,Bangalore,Tier-1,2024-09-10 07:57:28.444192,65
U01387,Bangalore,Tier-1,2024-03-21 07:57:28.444194,83
U01388,Lucknow,Tier-2,2025-01-15 07:57:28.444197,29
U01389,Delhi,Tier-1,2025-03-09 07:57:28.444199,56
U01390,Delhi,Tier-1,2025-03-08 07:57:28.444201,96
U01391,Jaipur,Tier-2,2025-04-19 07:57:28.444203,62
U01392,Bangalore,Tier-1,2024-02-19 07:57:28.444206,62
U01393,Delhi,Tier-1,2024-05-13 07:57:28.444208,10
U01394,Chennai,Tier-1,2023-07-21 07:57:28.444210,11
U01395,Lucknow,Tier-2,2024-04-25 07:57:28.444212,67
U01396,Bangalore,Tier-1,2024-11-15 07:57:28.444215,28
U01397,Jaipur,Tier-2,2025-05-04 07:57:28.444217,71
U01398,Lucknow,Tier-2,2023-12-31 07:57:28.444219,87
U01399,Mumbai,Tier-1,2025-02-07 07:57:28.444221,81
U01400,Chennai,Tier-1,2024-06-12 07:57:28.444224,21
U01401,Jaipur,Tier-2,2024-10-02 07:57:28.444226,35
U01402,Lucknow,Tier-2,2024-12-10 07:57:28.444228,36
U01403,Delhi,Tier-1,2025-01-08 07:57:28.444231,38
U01404,Mumbai,Tier-1,2024-04-02 07:57:28.444233,24
U01405,Jaipur,Tier-2,2024-03-01 07:57:28.444236,55
U01406,Delhi,Tier-1,2023-11-19 07:57:28.444242,10
U01407,Chennai,Tier-1,2024-07-13 07:57:28.444244,69
U01408,Mumbai,Tier-1,2023-11-25 07:57:28.444246,66
U01409,Bangalore,Tier-1,2023-08-31 07:57:28.444248,12
U01410,Delhi,Tier-1,2024-09-30 07:57:28.444251,27
U01411,Lucknow,Tier-2,2025-05-09 07:57:28.444253,61
U01412,Jaipur,Tier-2,2023-08-30 07:57:28.444255,69
U01413,Mumbai,Tier-1,2023-10-14 07:57:28.444257,43
U01414,Delhi,Tier-1,2024-09-25 07:57:28.444260,98
U01415,Bangalore,Tier-1,2023-09-29 07:57:28.444263,69
U01416,Jaipur,Tier-2,2025-03-23 07:57:28.444265,35
U01417,Jaipur,Tier-2,2024-02-07 07:57:28.444268,81
U01418,Delhi,Tier-1,2024-10-18 07:57:28.444270,28
U01419,Bangalore,Tier-1,2023-07-16 07:57:28.444272,31
U01420,Chennai,Tier-1,2024-08-27 07:57:28.444274,42
U01421,Chennai,Tier-1,2024-02-12 07:57:28.444277,47
U01422,Mumbai,Tier-1,2024-12-28 07:57:28.444281,44
U01423,Delhi,Tier-1,2023-10-19 07:57:28.444285,76
U01424,Mumbai,Tier-1,2024-06-26 07:57:28.444289,92
U01425,Chennai,Tier-1,2024-06-15 07:57:28.444293,19
U01426,Jaipur,Tier-2,2024-03-29 07:57:28.444297,24
U01427,Mumbai,Tier-1,2024-07-07 07:57:28.444301,20
U01428,Bangalore,Tier-1,2024-02-03 07:57:28.444305,99
U01429,Lucknow,Tier-2,2024-05-09 07:57:28.444309,33
U01430,Chennai,Tier-1,2023-08-06 07:57:28.444313,86
U01431,Chennai,Tier-1,2024-03-19 07:57:28.444315,13
U01432,Bangalore,Tier-1,2023-12-19 07:57:28.444317,22
U01433,Mumbai,Tier-1,2024-06-20 07:57:28.444320,82
U01434,Delhi,Tier-1,2025-03-02 07:57:28.444322,66
U01435,Jaipur,Tier-2,2024-02-08 07:57:28.444324,46
U01436,Lucknow,Tier-2,2024-07-14 07:57:28.444327,57
U01437,Delhi,Tier-1,2023-08-09 07:57:28.444330,80
U01438,Delhi,Tier-1,2024-01-29 07:57:28.444332,10
U01439,Bangalore,Tier-1,2025-03-13 07:57:28.444334,69
U01440,Mumbai,Tier-1,2024-04-19 07:57:28.444337,21
U01441,Chennai,Tier-1,2024-08-18 07:57:28.444339,30
U01442,Chennai,Tier-1,2023-07-30 07:57:28.444341,20
U01443,Bangalore,Tier-1,2025-02-27 07:57:28.444344,53
U01444,Mumbai,Tier-1,2024-03-09 07:57:28.444360,67
U01445,Bangalore,Tier-1,2024-10-04 07:57:28.444362,53
U01446,Chennai,Tier-1,2023-11-20 07:57:28.444365,87
U01447,Delhi,Tier-1,2024-09-01 07:57:28.444367,43
U01448,Jaipur,Tier-2,2025-01-14 07:57:28.444369,34
U01449,Mumbai,Tier-1,2025-04-10 07:57:28.444371,13
U01450,Lucknow,Tier-2,2024-06-27 07:57:28.444374,73
U01451,Lucknow,Tier-2,2024-06-16 07:57:28.444376,99
U01452,Delhi,Tier-1,2024-11-05 07:57:28.444378,25
U01453,Bangalore,Tier-1,2024-06-20 07:57:28.444381,19
U01454,Bangalore,Tier-1,2024-04-06 07:57:28.444383,75
U01455,Chennai,Tier-1,2024-08-08 07:57:28.444385,44
U01456,Delhi,Tier-1,2025-04-13 07:57:28.444387,92
U01457,Chennai,Tier-1,2025-01-20 07:57:28.444390,15
U01458,Chennai,Tier-1,2024-06-10 07:57:28.444392,28
U01459,Lucknow,Tier-2,2024-02-29 07:57:28.444395,68
U01460,Chennai,Tier-1,2024-09-13 07:57:28.444397,62
U01461,Chennai,Tier-1,2024-11-08 07:57:28.444400,17
U01462,Lucknow,Tier-2,2023-10-09 07:57:28.444402,87
U01463,Bangalore,Tier-1,2024-05-16 07:57:28.444405,19
U01464,Mumbai,Tier-1,2023-08-26 07:57:28.444407,76
U01465,Jaipur,Tier-2,2024-03-24 07:57:28.444409,47
U01466,Chennai,Tier-1,2023-10-15 07:57:28.444411,38
U01467,Mumbai,Tier-1,2024-10-24 07:57:28.444414,24
U01468,Lucknow,Tier-2,2023-11-22 07:57:28.444417,96
U01469,Mumbai,Tier-1,2025-02-05 07:57:28.444421,32
U01470,Jaipur,Tier-2,2023-07-13 07:57:28.444425,91
U01471,Mumbai,Tier-1,2024-06-24 07:57:28.444428,55
U01472,Mumbai,Tier-1,2024-04-16 07:57:28.444433,92
U01473,Mumbai,Tier-1,2024-01-13 07:57:28.444438,37
U01474,Mumbai,Tier-1,2023-08-31 07:57:28.444443,35
U01475,Delhi,Tier-1,2024-10-13 07:57:28.444446,19
U01476,Chennai,Tier-1,2023-11-14 07:57:28.444448,56
U01477,Lucknow,Tier-2,2024-09-17 07:57:28.444451,13
U01478,Jaipur,Tier-2,2023-08-10 07:57:28.444453,64
U01479,Lucknow,Tier-2,2023-12-02 07:57:28.444455,75
U01480,Delhi,Tier-1,2024-03-09 07:57:28.444458,76
U01481,Delhi,Tier-1,2024-03-19 07:57:28.444461,16
U01482,Delhi,Tier-1,2023-09-30 07:57:28.444463,64
U01483,Chennai,Tier-1,2023-09-14 07:57:28.444467,89
U01484,Delhi,Tier-1,2024-08-13 07:57:28.444469,40
U01485,Mumbai,Tier-1,2023-08-17 07:57:28.444471,83
U01486,Lucknow,Tier-2,2024-02-18 07:57:28.444474,28
U01487,Bangalore,Tier-1,2024-02-28 07:57:28.444476,37
U01488,Jaipur,Tier-2,2025-04-25 07:57:28.444478,90
U01489,Delhi,Tier-1,2024-04-22 07:57:28.444480,37
U01490,Lucknow,Tier-2,2025-02-19 07:57:28.444483,28
U01491,Delhi,Tier-1,2024-06-25 07:57:28.444485,96
U01492,Chennai,Tier-1,2025-05-23 07:57:28.444488,29
U01493,Delhi,Tier-1,2025-01-14 07:57:28.444490,22
U01494,Delhi,Tier-1,2023-08-16 07:57:28.444493,86
U01495,Delhi,Tier-1,2023-07-24 07:57:28.444495,52
U01496,Delhi,Tier-1,2024-07-02 07:57:28.444497,20
U01497,Jaipur,Tier-2,2025-02-01 07:57:28.444500,57
U01498,Lucknow,Tier-2,2025-04-12 07:57:28.444502,24
U01499,Chennai,Tier-1,2024-01-26 07:57:28.444504,26
U01500,Delhi,Tier-1,2023-09-02 07:57:28.444507,63
U01501,Delhi,Tier-1,2025-01-24 07:57:28.444509,59
U01502,Delhi,Tier-1,2024-11-11 07:57:28.444511,37
U01503,Delhi,Tier-1,2024-06-26 07:57:28.444513,92
U01504,Mumbai,Tier-1,2024-06-02 07:57:28.444515,13
U01505,Mumbai,Tier-1,2023-11-03 07:57:28.444518,31
U01506,Bangalore,Tier-1,2024-06-13 07:57:28.444520,95
U01507,Delhi,Tier-1,2024-10-12 07:57:28.444523,48
U01508,Bangalore,Tier-1,2024-06-06 07:57:28.444525,43
U01509,Jaipur,Tier-2,2024-04-19 07:57:28.444527,53
U01510,Bangalore,Tier-1,2024-11-13 07:57:28.444530,51
U01511,Lucknow,Tier-2,2023-09-16 07:57:28.444532,49
U01512,Mumbai,Tier-1,2024-04-25 07:57:28.444534,21
U01513,Mumbai,Tier-1,2025-04-22 07:57:28.444553,11
U01514,Delhi,Tier-1,2024-07-06 07:57:28.444555,37
U01515,Delhi,Tier-1,2025-01-08 07:57:28.444558,83
U01516,Jaipur,Tier-2,2024-02-17 07:57:28.444560,95
U01517,Chennai,Tier-1,2024-02-26 07:57:28.444562,90
U01518,Jaipur,Tier-2,2025-04-28 07:57:28.444565,99
U01519,Lucknow,Tier-2,2025-04-14 07:57:28.444567,76
U01520,Delhi,Tier-1,2025-01-11 07:57:28.444569,80
U01521,Delhi,Tier-1,2024-09-13 07:57:28.444572,81
U01522,Jaipur,Tier-2,2024-12-18 07:57:28.444574,93
U01523,Jaipur,Tier-2,2024-12-04 07:57:28.444577,85
U01524,Jaipur,Tier-2,2024-04-17 07:57:28.444579,90
U01525,Mumbai,Tier-1,2024-03-07 07:57:28.444581,19
U01526,Bangalore,Tier-1,2023-11-19 07:57:28.444583,95
U01527,Bangalore,Tier-1,2025-05-15 07:57:28.444586,66
U01528,Delhi,Tier-1,2025-04-20 07:57:28.444588,95
U01529,Mumbai,Tier-1,2024-06-09 07:57:28.444590,46
U01530,Jaipur,Tier-2,2024-09-20 07:57:28.444593,86
U01531,Delhi,Tier-1,2024-07-10 07:57:28.444595,73
U01532,Mumbai,Tier-1,2024-06-10 07:57:28.444597,88
U01533,Lucknow,Tier-2,2025-01-13 07:57:28.444600,95
U01534,Chennai,Tier-1,2025-06-05 07:57:28.444602,49
U01535,Mumbai,Tier-1,2024-02-01 07:57:28.444604,69
U01536,Delhi,Tier-1,2023-12-01 07:57:28.444607,57
U01537,Bangalore,Tier-1,2024-05-18 07:57:28.444609,28
U01538,Jaipur,Tier-2,2024-08-11 07:57:28.444611,81
U01539,Chennai,Tier-1,2024-05-12 07:57:28.444613,42
U01540,Lucknow,Tier-2,2024-03-25 07:57:28.444616,53
U01541,Chennai,Tier-1,2023-12-19 07:57:28.444618,46
U01542,Chennai,Tier-1,2024-08-17 07:57:28.444620,98
U01543,Mumbai,Tier-1,2023-09-16 07:57:28.444622,45
U01544,Delhi,Tier-1,2025-01-28 07:57:28.444625,90
U01545,Delhi,Tier-1,2023-11-16 07:57:28.444628,97
U01546,Chennai,Tier-1,2024-07-13 07:57:28.444632,30
U01547,Jaipur,Tier-2,2023-12-16 07:57:28.444636,11
U01548,Delhi,Tier-1,2024-03-25 07:57:28.444640,40
U01549,Chennai,Tier-1,2025-02-16 07:57:28.444643,39
U01550,Delhi,Tier-1,2024-09-30 07:57:28.444647,85
U01551,Jaipur,Tier-2,2024-11-24 07:57:28.444651,53
U01552,Lucknow,Tier-2,2024-03-04 07:57:28.444656,21
U01553,Chennai,Tier-1,2024-06-11 07:57:28.444659,60
U01554,Bangalore,Tier-1,2024-11-10 07:57:28.444664,58
U01555,Bangalore,Tier-1,2024-05-07 07:57:28.444667,33
U01556,Chennai,Tier-1,2023-07-17 07:57:28.444669,33
U01557,Mumbai,Tier-1,2025-01-22 07:57:28.444674,69
U01558,Lucknow,Tier-2,2024-05-20 07:57:28.444679,20
U01559,Mumbai,Tier-1,2025-04-01 07:57:28.444685,22
U01560,Bangalore,Tier-1,2025-04-19 07:57:28.444688,81
U01561,Jaipur,Tier-2,2024-05-30 07:57:28.444692,83
U01562,Chennai,Tier-1,2023-12-15 07:57:28.444696,81
U01563,Delhi,Tier-1,2024-05-21 07:57:28.444701,73
U01564,Bangalore,Tier-1,2024-11-07 07:57:28.444707,29
U01565,Lucknow,Tier-2,2025-03-07 07:57:28.444709,81
U01566,Bangalore,Tier-1,2025-03-25 07:57:28.444711,82
U01567,Lucknow,Tier-2,2025-01-11 07:57:28.444714,80
U01568,Lucknow,Tier-2,2024-05-16 07:57:28.444716,87
U01569,Chennai,Tier-1,2024-04-13 07:57:28.444718,37
U01570,Lucknow,Tier-2,2025-03-14 07:57:28.444721,11
U01571,Mumbai,Tier-1,2024-10-16 07:57:28.444723,52
U01572,Jaipur,Tier-2,2023-12-20 07:57:28.444725,17
U01573,Bangalore,Tier-1,2024-05-30 07:57:28.444727,22
U01574,Jaipur,Tier-2,2024-06-10 07:57:28.444730,94
U01575,Delhi,Tier-1,2025-05-06 07:57:28.444733,44
U01576,Bangalore,Tier-1,2025-04-22 07:57:28.444735,32
U01577,Jaipur,Tier-2,2023-11-10 07:57:28.444737,55
U01578,Jaipur,Tier-2,2024-10-17 07:57:28.444740,24
U01579,Chennai,Tier-1,2025-01-07 07:57:28.444742,11
U01580,Chennai,Tier-1,2023-10-03 07:57:28.444744,70
U01581,Delhi,Tier-1,2023-10-24 07:57:28.444747,85
U01582,Lucknow,Tier-2,2024-06-24 07:57:28.444751,73
U01583,Bangalore,Tier-1,2024-10-28 07:57:28.444755,61
U01584,Chennai,Tier-1,2024-02-13 07:57:28.444759,45
U01585,Bangalore,Tier-1,2025-01-03 07:57:28.444763,76
U01586,Delhi,Tier-1,2025-04-06 07:57:28.444768,78
U01587,Chennai,Tier-1,2024-07-28 07:57:28.444772,76
U01588,Chennai,Tier-1,2024-10-13 07:57:28.444774,56
U01589,Lucknow,Tier-2,2025-02-10 07:57:28.444777,92
U01590,Bangalore,Tier-1,2023-11-11 07:57:28.444779,11
U01591,Bangalore,Tier-1,2023-11-11 07:57:28.444781,53
U01592,Bangalore,Tier-1,2024-04-30 07:57:28.444783,73
U01593,Lucknow,Tier-2,2025-01-05 07:57:28.444786,90
U01594,Chennai,Tier-1,2025-04-25 07:57:28.444788,87
U01595,Delhi,Tier-1,2024-02-11 07:57:28.444791,37
U01596,Bangalore,Tier-1,2023-11-07 07:57:28.444793,63
U01597,Jaipur,Tier-2,2025-03-09 07:57:28.444795,83
U01598,Lucknow,Tier-2,2023-11-26 07:57:28.444798,76
U01599,Mumbai,Tier-1,2024-05-14 07:57:28.444800,45
U01600,Delhi,Tier-1,2024-01-17 07:57:28.444802,72
U01601,Jaipur,Tier-2,2025-03-25 07:57:28.444804,34
U01602,Bangalore,Tier-1,2024-03-06 07:57:28.444807,95
U01603,Mumbai,Tier-1,2025-01-04 07:57:28.444809,57
U01604,Delhi,Tier-1,2025-05-09 07:57:28.444811,48
U01605,Lucknow,Tier-2,2024-09-30 07:57:28.444813,56
U01606,Mumbai,Tier-1,2023-09-08 07:57:28.444816,30
U01607,Chennai,Tier-1,2024-02-28 07:57:28.444818,39
U01608,Mumbai,Tier-1,2024-02-22 07:57:28.444820,40
U01609,Jaipur,Tier-2,2023-11-21 07:57:28.444823,35
U01610,Delhi,Tier-1,2024-08-18 07:57:28.444825,31
U01611,Jaipur,Tier-2,2024-02-21 07:57:28.444827,30
U01612,Jaipur,Tier-2,2023-12-05 07:57:28.444830,10
U01613,Bangalore,Tier-1,2024-07-26 07:57:28.444832,46
U01614,Lucknow,Tier-2,2024-04-29 07:57:28.444835,86
U01615,Mumbai,Tier-1,2025-04-19 07:57:28.444839,94
U01616,Delhi,Tier-1,2023-11-11 07:57:28.444844,55
U01617,Chennai,Tier-1,2024-11-25 07:57:28.444847,18
U01618,Lucknow,Tier-2,2024-01-26 07:57:28.444851,26
U01619,Lucknow,Tier-2,2023-08-24 07:57:28.444855,56
U01620,Delhi,Tier-1,2024-12-07 07:57:28.444859,94
U01621,Lucknow,Tier-2,2025-01-06 07:57:28.444863,68
U01622,Bangalore,Tier-1,2024-04-18 07:57:28.444867,63
U01623,Lucknow,Tier-2,2025-05-31 07:57:28.444872,95
U01624,Bangalore,Tier-1,2025-01-21 07:57:28.444875,21
U01625,Mumbai,Tier-1,2024-07-02 07:57:28.444878,73
U01626,Mumbai,Tier-1,2025-04-02 07:57:28.444880,15
U01627,Jaipur,Tier-2,2025-03-22 07:57:28.444882,62
U01628,Bangalore,Tier-1,2024-07-10 07:57:28.444885,25
U01629,Chennai,Tier-1,2025-01-29 07:57:28.444887,99
U01630,Mumbai,Tier-1,2024-03-07 07:57:28.444889,14
U01631,Lucknow,Tier-2,2024-08-18 07:57:28.444892,82
U01632,Delhi,Tier-1,2024-08-16 07:57:28.444894,55
U01633,Delhi,Tier-1,2023-11-13 07:57:28.444896,23
U01634,Bangalore,Tier-1,2025-03-13 07:57:28.444899,53
U01635,Chennai,Tier-1,2024-04-05 07:57:28.444903,72
U01636,Jaipur,Tier-2,2023-08-23 07:57:28.444907,61
U01637,Lucknow,Tier-2,2024-12-24 07:57:28.444911,35
U01638,Bangalore,Tier-1,2024-08-21 07:57:28.444915,62
U01639,Delhi,Tier-1,2025-05-09 07:57:28.444919,38
U01640,Bangalore,Tier-1,2024-03-27 07:57:28.444923,28
U01641,Lucknow,Tier-2,2024-12-11 07:57:28.444926,56
U01642,Chennai,Tier-1,2024-02-18 07:57:28.444928,17
U01643,Chennai,Tier-1,2025-03-30 07:57:28.444930,32
U01644,Mumbai,Tier-1,2024-06-14 07:57:28.444933,44
U01645,Lucknow,Tier-2,2024-05-10 07:57:28.444951,62
U01646,Mumbai,Tier-1,2023-10-02 07:57:28.444956,67
U01647,Mumbai,Tier-1,2024-10-23 07:57:28.444959,14
U01648,Mumbai,Tier-1,2023-08-15 07:57:28.444964,25
U01649,Bangalore,Tier-1,2025-01-05 07:57:28.444968,26
U01650,Delhi,Tier-1,2025-04-13 07:57:28.444972,41
U01651,Chennai,Tier-1,2025-01-04 07:57:28.444976,61
U01652,Bangalore,Tier-1,2023-11-19 07:57:28.444980,29
U01653,Delhi,Tier-1,2024-06-17 07:57:28.444985,75
U01654,Chennai,Tier-1,2025-01-02 07:57:28.444989,93
U01655,Lucknow,Tier-2,2025-03-29 07:57:28.444993,91
U01656,Chennai,Tier-1,2025-03-08 07:57:28.444997,10
U01657,Chennai,Tier-1,2024-02-26 07:57:28.445000,67
U01658,Chennai,Tier-1,2025-05-18 07:57:28.445005,92
U01659,Jaipur,Tier-2,2024-04-05 07:57:28.445010,53
